_id,search_text,title,link,description,comp_name,email,keywords,founded_year,revenue,funding,No_of_employees,headquarters,telephone_number,contact_person,address,type_or_sector
5ebd83a67b2f65704b23510e,http://www.inter-systems.com/,Intersystems - World Leaders in Airport Information ...,https://www.inter-systems.com/,sales@inter-systems.com · +61 7 3909 7777 ... We design  develop and install airport information management systems for airports across the world. From new ...,InterSystems,['us.sales@inter-systems.com'],"['airport information management systems', 'airport systems', 'airports data', 'airport information', 'efficient airports system', 'airport solutions experience', 'airport experience', 'flight information display system manageable airport commercial information system', 'airport operational software suite intersystems rapidsuitecloud', 'airport management']",['1970'],['$24M'],$0,['11-50'],"[' Brisbane, Queensland, Australia']",['+61 2 9380 7111'],"['Phillip Ragon', 'CEO', None]","['383 Kent St, Sydney NSW 2000, Australia']",['Information Technology & Services']
5ebd846612cc2d9c4723510e,http://mtdata.com.au/,MTData: Home,https://mtdata.com.au/,We'd love to hear from you. Send us a message and one of our specialists will get back to you to help find the right solution for your business. Please note that ...,MTData,['enquires@mtdata.com.au'],"['mtdata telematics', 'mtdata terms', 'mtdata products', 'tcs mtdata', 'significant mtdata', 'mtdata.', 'mtdata technicians', 'mtdata collects', 'information mtdata', 'mtdata grants']",['2003'],['$17.7B'],$0,['51-200'],"[' Belmont, Victoria, Australia']",['+61 1300 683 282'],"['Matt Bellizia', 'CEO', ['mbellizia@mtdata.com.au', 'matt@mtdata.com.au']]","['18-20 Compark Cct, Mulgrave VIC 3170, Australia']",['Telecommunications']
5ebd8552b5ed2ef2ca23510e,http://www.milspecservices.com.au/about-milspec/,About Milspec - Milspec Services,https://www.milspecservices.com.au/about-milspec/,Milspec Services Pty Ltd specialises in Total Logistical Support for the Australian and New Zealand Defence Forces  our main office is in Queensland  Australia.,Milspec Services,['chris.merten@milspecservices.com.au'],"['overhaul milspec services milspec services', 'milspec services nz ltd milspec services', 'milspec services pty ltd.', 'milspec services pty ltd. staff', 'milspec services pty ltd', 'milspec services', 'milspec services pty ltd staff', 'quality milspec services', 'milspec services pty ltd. trace', 'trace milspec services pty ltd']",['19 August 2008'],['None'],None,['None'],"[' Sydney, New South Wales, Australia']",['+61 7 5557 9700'],"['CORPORATION SERVICE COMPANY D/B/A CSC-LAWYERS INCO', ' agent_inactive', None]",['None'],"['Manufacturing, Education']"
5ebd869733f40229cf23510e,https://www.austdynatech.com.au/,Australian Dynamic Technologies | Safety Equipment Supplier,https://www.austdynatech.com.au/,Field Service and Repair. We repair all types of detector equipment at many locations throughout Sydney  New South Wales and all over Australia. Australian ...,Australian Dynamic Technologies,['sales@austdynatech.com.au'],"['gas detectors', 'portable gas detectors', 'space gas detectors', 'gas detector calibration', 'toxic gas detector', 'single gas detectors', 'fixed gas detector', 'gas detection systems', 'sydney gas detector', 'gas detection devices']",[' 7 August 2018'],['$8.5M'],$0,['2-10'],"['Tuggerah New South Wales, AU']",['+61 2 4577 9347'],"['Jared Hirst', 'CEO', None]","['5 Aspinall Pl, Mulgrave NSW 2756, Australia']",['Industrial Automation']
5ebd880505e303dbb623510e,http://www.tswanalytical.com.au/about.html,About TSW Analytical - TSW Analytical - Delivering Solutions,http://tswanalytical.net.au/about.html,TSW Analytical was established in 2006 to offer research-based scientific services. ... The highly diverse expertise of the TSW Analytical team has enabled the business to provide services to almost any ... E: information@tswanalytical.com.au.,TSW Global,['information@tswanalytical.com.au'],"['tsw analytical', 'tsw trace analytical instrumentation', '© copyright tsw analytical', 'tsw', 'most analytical service providers', 'other tsw global companies', 'analytical services', 'advanced analytical instrumentation', 'food origin verification', 'scientific divisions']",['2006'],['None'],None,['11-50'],"['Bibra Lake, WA']",['94 122 322 230'],"['STACY TENANT', 'Principal', None]",['27 Clark Ct Bibra Lake Perth WA'],['Security & Investigations']
5ebd891ef3f083120923510e,http://www.brightsidescientific.com.au/index.php/aboutus/,Brightside Scientific,http://www.brightsidescientific.com.au/index.php/sample/upright-enzyme-and-reagent-freezers-10oc-to-40oc-/508-litre-upright-freezer-27/,ABOUT. ABOUT US · NEWS · TESTIMONIALS · PRIVACY POLICY · SHIPPING. PRODUCTS. SAMPLE PROTECTION PRODUCTS · CELL GROWTH. LINKS.,Brightside Scientific,['None'],None,['2017'],['$5.1B'],$221.1M,['11-50'],['None'],['None'],"['Adrian Heazlewood', 'CEO', ['adrian@brightsidescientific.com.au']]","['8 Teamster Cl, Tuggerah NSW 2259, Australia']",['Research']
5ebd89935397bc7a1223510e,https://www.emeritusresearch.com/,Emeritus Research,https://emeritusresearch.com/,Emeritus Research is an independent clinical research centre based in Melbourne  Australia.,Emeritus Research,['info@emeritusresearch.com'],"['emeritus research emeritus research pty ltd', 'emeritus research', 'emeritus research website', 'contact emeritus research', 'emeritus research approval', 'emeritus research terms', 'emeritus research partners', 'emeritus research respects', 'https://clinicaltrials.gov/ct2/show/nct04146363 emeritus research', 'emeritus research responsibility']",['None'],['None'],None,['None'],"[' Perth, Western Australia, Australia']",['+61 3 9509 6166'],"['Scott Needham', 'CEO', None]","['Level 2/1180 Toorak Rd, Camberwell VIC 3124, Australia']","['Education, Agriculture']"
5ebd89f973222ecec623510e,http://www.chemika.com.au/,Chemika,https://www.chemika.com.au/,Chemika is an independent and Australian owned TGA and APVMA licensed chemical testing laboratory and ... Chemika provides chemical testing services to manufacturers of: human therapeutics  medical ... Ltd. Girraween  NSW  Australia,Chemika,['member@raci.org.au'],"['chemika method validation commences', 'preferred chemical testing laboratory', 'contract testing laboratories', 'chemika alan', 'chemika', 'laboratory analyses', 'water chemika', 'chemika xmas', 'storage chemika', 'chemika grand']",['1998'],['$2.2B'],$0,['11-50'],"['Girraween, NSW']",['+61 2 9688 1188'],"['Alan Doughty', 'Managing_Director', None]","['Girraween NSW 2145, Australia']",['Pharmaceuticals']
5ebd8b2c57805a023423510e,http://thswim.com.au/,Terrey Hills Swim School: Swimming Lessons - Learn To Swim,https://thswim.com.au/,0466 107 802 · bookings@thswim.com.au · Get Started · Parent Portal ... Home - image 20181106_100057-960x750 on http://thswim.com.au. April 20  2018 ...,Terrey Hills Swim School,['annej@thswim.com.au'],"['terrey hills swim school membership', 'swim school', 'kim masters swimming club', 'masters swimming club group', 'abbotsleigh swimming club', 'pinto swim club terrey hills terriers', 'swim club', 'intensive school holiday swimming programs', 'nsw swimming competitions', 'swim club carnival café']",['2000'],['$1.5M'],$0,['51-200'],"['Terrey Hills, NSW']",['+61 466 107 802'],"['Alison Benns ', 'Swim School Manager_Terrey Hills ...', None]","['31 Myoora Rd, Terrey Hills NSW 2084, Australia']",['Sports']
5ebd8bb7c7fcca593123510e,www.powerwrap.com.au,Powerwrap Limited | Wealth Management Platform,https://www.powerwrap.com.au/,Unconstrained next generation wealth management. Powerwrap is used by advisers and brokers to administer  manage and report on their client portfolios.,Powerwrap Limited,['clientservices@realminvestments.com.au'],"['global investment markets', 'global financial markets', 'global stock markets', 'global equity markets', 'emerging market companies', 'equity market risk', 'global markets', 'share market returns', 'australian markets', 'market risk']",['1881'],['$'],$19.4M,['51-200'],"[' Melbourne, Victoria, Australia']",['+61 3 8681 4600'],"['William Davidson', 'CEO', None]","['7/356 Collins St, Melbourne VIC 3000, Australia']",['Investment Management']
5ebd8d2b33490849bf23510e,http://www.yerongauniforms.com/contact/,Contact | Yeronga School Uniforms,http://www.yerongauniforms.com/contact/,Contact. Home / Contact ... roselands@yerongauniforms.com. Roselands 900 Canterbury Rd  Roselands NSW 2196 (Parking Available) Tel: 02 9759 1555.,Yeronga School Uniforms,['camden@yerongauniforms.com'],"['st jeromes cap st patrick', 'shirt st francis assisi jumper st gabriel', 'st francis assisi school', 'st francis assisi school socks', 'unisex st pauls school', 'st francis assisi track jacket st pauls girls summer dress', 'st john vianney school jumper', 'st', 'sports socks st', 'st francis assisi school bag']",['2004'],['$3.9M'],$0,['45'],"['Bankstown New South Wales, AU']",['+61 2 4655 5839'],"['Tony Apps ', 'Owner_Yeronga School Uniforms', ['tony@yerongauniforms.com']]","['Shop 12, Capitol Arcade,85-91 Argyle Street, Camden NSW 2570, Australia']","['Education, IT - Software']"
5ebd8fbf8661ff060b23510e,http://www.allunga.com.au/aboutus/,About Us - Allunga Exposure Laboratory,http://www.allunga.com.au/aboutus/,Allunga Exposure Laboratory began operations at Townsville  on Australia's tropical North-East coast  in 1969. Since then Townsville's harsh tropical climate  ...,Allunga Exposure,['None'],"['exposure tests', 'exposure testing', 'exposure programs', 'radiation exposure', 'exposure racks', 'primary exposure site', 'fixed rack exposures', 'allunga programs', 'increased radiation exposure', 'exposure option']",['None'],['None'],None,['None'],['None'],['+61 7 4778 1697'],"['Shantelle Arratta ', 'Terminal Shift Manager ..._LinkedIn', None]","['Locked Bag 369, Townsville QLD 4814, Australia']","['Manufacturing, Healthcare']"
5ebd90482da109482423510e,https://byronfood.com/about-us/how-we-work/,How we work | Byron Food,https://www.byronfood.com/about-us/how-we-work/,Byron then licences the Technologies to Clients all over the world for Manufacture and Marketing. Forming a Strategic Partnership with our Clients allows Byron ...,Byron Food Science,['info@byronfood.com'],"['byron food technologies', 'new food product', 'byron technologies', 'food products', 'convenient food products', 'patented food technologies', 'byron australia', 'byron', 'many byron processes', 'byron food science']",['2006'],['None'],None,['2-10'],"['Bowral, NSW']",['+61 (0) 2 4861 7801'],"['1860', 'COO', None]","['c2/68 Station St, Bowral NSW 2576, Australia']",['Food & Beverages']
5ebd9115db4fc596b623510e,http://www.cerberus.net.au/,Cerberus Sciences,https://www.cerberus.net.au/,Cerberus Sciences is Australia's largest laboratory animal testing facility with over 15 years of experience catering for the laboratory animal community.,Cerberus Sciences,['None'],"['laboratory animal testing', 'laboratory animals', 'laboratory animal health monitoring', 'laboratory animal diagnostics', 'animal facilities', 'cerberus pcr', 'cerberus pcr assays', 'exotic animal services pcr', 'cerberus sciences', 'live animals']",['2003'],['$250M'],$0,['11-50'],"['Thebarton, South Australia']",['+61 8 8234 8780'],"['Bob Stevenson', 'Managing_Director', ['bob@cerberus.net.au']]","['3/49 Holland St, Thebarton SA 5031, Australia']",['Veterinary']
5ebd91f955bf1e293e23510e,http://www.plapl.com.au/,Precision Light and Air | Process Analysers for the Minerals ...,https://www.plapl.com.au/,sales@plapl.com.au +61 3 9786 1711. Menu. Home; Instruments for Minerals Processing. SmartDiver · SmartDose · AL-CARK Caustic Analyser · AL-DCIK A/C ...,Precision Light And Air,['pmorgan@plapl.com.au'],"['pla process analysers', 'level measurement pla', 'simple process control', 'reducing process variation', 'reducing process variation contact us precision light', 'mud level measurements', 'process analysers', 'process variation', 'pla process analysers pla', 'level measurement']",['1855'],['$3.2B'],$15.3M,['2-10'],"['Melbourne, Victoria']",['+61 3 9786 1711'],"['Max H. Mitchell', 'CEO', None]","['17 Sir Laurence Dr, Seaford VIC 3198, Australia']",['Industrial Automation']
5ebd933586a108cfb023510e,http://acs-aus.com/index.php/about-us,About - ACS Australia,https://acs-aus.com/about/,Our Background ACS-A has over 25 years of experience in advanced composites  with subject matter experts who are known globally for solving challenging ...,Advanced Composite Structures Australia,['info@acs-aus.com'],"['composite design', 'advanced composite assembly processes', 'advanced composite structures', 'composite structures', 'advanced composite materials', 'composite products', 'advanced composite panels', 'critical composite components', 'high pressure composite pipelines', 'thermoset composite components']",[' 5 April 1993'],['$25M'],$0,['11-50'],"['Port Melbourne, VIC']",['+61 3 9676 4950'],"['Murray Scott - Chairman', 'Chairman', ['m.scott@acs-aus.com']]","['198 Lorimer St, Port Melbourne VIC 3207, Australia']",['Research']
5ebd94593ca68ec88723510e,http://eurekaag.com.au/about-us/,About Us | Eureka! AgResearch_ Eureka! Mfg,http://eurekaag.com.au/about-us/,About us. Anthony Flynn and Philip Pentland founded the Eureka! Group in 1999 with just two staff. Since then the group has grown to employ 40 people.,Eureka! Group,['None'],"['new products', 'products', 'new product registration', 'product applications', 'other products', 'such products', 'glyphosate products', 'product registration', 'many products', 'product problems']",['1999'],['$18.3M'],$175M,['11-50'],"[' Southport, Queensland, Australia']",['+61 7 5568 0205'],"['Jeff Weigh', 'CEO', None]","['Suite 2D/7 Short St, Southport QLD 4215, Australia']",['Chemicals']
5ebd95693164a0561223510e,http://www.pcrg.com.au/,Pacific Clinical Research Group,https://www.pcrg.com.au/,Pacific Clinical Research Group (PCRG)TM is an Australian based full service ... service to clients wishing to perform clinical trials in Australia and New Zealand.,Pacific Clinical Research Group,['info2018@pcrg.com.au'],"['clinical trials', 'clinical studies', 'most major australian clinical sites', 'clinical research', 'pcrg joanna', 'large multi-center global trials', 'pcrg joanna assists', 'large global phase iv studies', 'trial planning', 'small fim trials']",['26 May 2009'],['$15M'],$0,['400'],"['Sydney New South Wales, AU']",['+61 2 9925 4200'],"['Ross Prpic', 'Chairman', ['ross.prpic@pcrg.com.au']]","['1 Cassins Ave, North Sydney NSW 2060, Australia']","['Healthcare, Agriculture']"
5ebd967ef5ece6be7e23510e,https://www.skininstitute.co.nz/,Skin Institute: Cosmetic & Skin Care Treatment Specialists,https://www.skininstitute.co.nz/,With the expert team at Skin Institute  you can feel secure in the knowledge that you've got the best behind you. ... Email: appointments@skininstitute.co.nz.,Skin Institute,['info@skininstitute.co.nz'],"['skin cancer treatments', 'specialist skin treatments', 'skin cancer', 'skin cancer surgery', 'skin', 'skin surgery', 'good skin', 'skin appearance', 'skin cancer medicine', 'other skin cancer']",[' 8 October 2002'],['None'],None,['2-10'],['New Zealand'],['+61 7 3357 4081'],"['Francesca Webster', 'CEO', None]","['10 Albion Rd, Albion QLD 4030, Australia']","['Healthcare, Arts, entertainment and recreation']"
5ebd97ec7e075bdf1b23510e,www.healthymummy.com,The Healthy Mummy: Real mums. Real Results. Daily Support,https://www.healthymummy.com/,Take part in the mums only 28 Day Challenges today and lose 4-6kg every month and discover effective methods for losing weight. With real results from real.,The Healthy Mummy Pty Ltd,['None'],"['healthy mummy smoothie jenni tierney healthy', 'healthy mummy smoothie bec', 'healthy mummy smoothie nikk karlovsky healthy mummy community member shelby', 'healthy mummy smoothie mix', 'healthy mummy smoothie amanda', 'healthy mummy plans', 'healthy mummy recipe', 'vanilla healthy mummy smoothie', 'healthy mummy smoothie renee', 'healthy mummy smoothie ashleigh']",['19 October 2011'],['None'],None,['None'],"[' Surfers Paradise, Queensland, Australia']",['2019     28'],"['Rhian Allen', 'founder', None]",['KIRRIBILLI2061New South WalesAustralia'],"['Manufacturing, Agriculture']"
5ebd99ac214dbaec9623510e,https://www.parklink.nz/,parklink.nz,https://www.parklink.nz/,NZ's Specialists in Biological Treatment of Fresh Water Lakes  Ponds  Dams and Wastewater Facilities. Call Parklink on +64 6 843 2913 for more information.,Parklink,['info@parklink.co.nz'],"['pond water', 'hard water treatments', 'other wastewater treatment ponds', 'fresh water ponds', 'biological wastewater treatment plants', 'fresh water lakes', 'foam buster lake water', 'extended aeration wastewater treatment plants', 'wastewater treatment', 'green water']",['1989'],['None'],None,"['501-1,000']",['New Zealand'],['5 11.3 - 45'],"['Luc Deschamps - Founder', 'CEO', None]",['None'],['Facilities Services']
5ebd9ae62149a04ac623510e,www.kmsmith.com.au,K.M.Smith Funeral Directors - We Think of Everything,https://www.kmsmith.com.au/,K.M.Smith Funeral Directors company website. ... In your hour of need  the family at K.M.Smith Funeral Directors are here for you ... email info@kmsmith.com.au.,KMSmith Funeral Directors,['lifememories@kmsmith.com.au'],"['funerals services', 'queensland funerals', 'funeral arrangements', 'funerals', 'prearrange funerals', 'other printed funeral stationary', 'k.m.smith funeral directors', 'families', 'many families', 'kate mary kate']",[' 6 January 2020'],['$337.8M'],$0,"['1,644']","['North Sydney New South Wales, AU']",['+61 7 3252 2031'],"['DENISE MARIE SMITH', 'Director', ['denise@kmsmith.com.au']]","['53 Brookes St, Bowen Hills QLD 4006, Australia']","['Transport, Healthcare']"
5ebd9bf1cf2d75f30f23510e,http://taslog.com.au/,Tasman Logistics Services: Freight Forwarder & Transport ...,https://www.taslog.com.au/,We're proudly based in Australia  but our reach is global. Experts in transport  freight-forwarding  packing  warehousing and logistics  we provide end to end ...,Tasman Logistics Services,['aqis@taslog.com.au'],"['tasman logistics services', 'tasman logistics warehouse capabilities', 'f tasman logistics warehouse storage solutions', 'tasman logistics brooklyn freight', 'collection e tasman logistics services', 'tasman logistics brooklyn freight terminal', 'tasman', 'tasman logistics', 'team tasman', 'vision tasman logistic services']",['2002'],['$30.4M'],$0,['201-500'],"['Derrimut, Victoria']",['+61 3 9349 6300'],"['saysIvan Vanis', 'CEO', ['saysivanvanis@taslog.com.au', 'svanis@taslog.com.au']]","['521 Geelong Rd, Brooklyn VIC 3012, Australia']",['Transportation/Trucking/Railroad']
5ebd9ce9eaadcab91823510e,https://greensync.com/about-us/,About Us - GreenSync,https://greensync.com/about-us/,Australia's home grown demand-side management provider. GreenSync was founded in 2010 through the realisation that the energy landscape was on the cusp ...,GreenSync Pty Ltd,['contact@greensync.com.au'],"['energy industry greensync', 'new energy technologies', 'energy technologies', 'new renewable energy technologies', 'new energy markets', 'energy grids', 'renewable energy technology', 'energy market demand', 'energy networks', 'australian energy technology company']",['2010'],['$2.3M'],$12.1M,['51-200'],"[' Melbourne, Victoria, Australia']",['+61 3 9008 5986'],"['Phil Blythe', 'CEO', ['philblythe@greensync.com.au', 'phil.blythe@greensync.com.au', 'phil@greensync.com.au']]","['Level 3/469 La Trobe St, Melbourne VIC 3000, Australia']",['Utilities']
5ebd9e6071b196bdfc23510e,http://www.kimberleygroup.com.au,Kimberley Kampers | Explore the world in a Kimberley Kamper,https://www.kimberleykampers.com.au/,For over 25 years  Kimberley has been dedicated to helping their customers experience off-the-beaten-track adventures in their own Kimberley Kamper.,Kimberley Group,['costasrad@internode.on.net'],"['kimberley kamper kimberley', 'kimberley kampers', 'road camper trailer', 'kimberley karavan', 'kimberley', 'great suspension design', 'kimberley gallery', 'kimberley karavans', 'range kimberley', 'kimberley caravans']",['10 February 1995'],['$63.7M'],$0,['691'],['None'],['896-1589529600-1589734800'],"['Natasha Mahar', 'CEO', None]",['None'],"['Manufacturing, Utilities']"
5ebda025c44c9aff7223510e,https://www.mip.com.au/about,About Us – MIP,https://mip.com.au/home/about-us/,info@mip.com.au 1800 737 126 ... MIP helps thousands of organisations across ... With offices in Sydney  Brisbane  Melbourne  and Darwin  the MIP team of ...,MIP Australia,['info@mip.com'],"['data warehouses', 'wherescape data warehouse documentation', 'data analytics', 'data warehouse automation', 'data warehouse design', 'data warehouse practice', 'data sources', 'data assets', 'data objects', 'required data']",['2003'],['$10M'],$0,"['1,001-5,000']","[' Sydney, New South Wales, Australia']",['+61 2 4370 1160'],"['Steve Hitchman', 'CEO', None]",['None'],['Computer Software']
5ebda1a4a16b09d54a23510e,http://www.cr-x.com/what-is-cr-x/,CR-X,https://www.cr-x.com/,For us  it is a catalyst for global innovation. Recognised as the world's fastest data integrator  CR-X delivers the most robust 'high end' platform for scale-able data ...,CR-X,['info@cr-x.com'],"['scrubs sensitive customer data', 'customer experience', 'customer service', 'customer interactions', 'individual customer experience', 'positive customer experiences', 'register customer experience', 'genesys customers', 'total customer experience', 'omnichannel customer experience']",['2002'],['None'],None,['11-50'],"[' Melbourne, Victoria, Australia']",['+61 3 9828 9100'],"['Rob Beck - Chief', 'CEO', ['rbeck@cr-x.com', 'rbeck@bbco.com.au', 'robb@cr-x.com', 'rob.beck@cr-x.com']]","['5/448 St Kilda Rd, Melbourne VIC 3000, Australia']",['Computer Software']
5ebda2ba083600027023510e,https://tramada.com/,Travel Agency Software Solutions - Tramada Systems,https://tramada.com/,Aug 19  2019 - Tramada Systems is a multi-award winner and leading provider of Corporate Travel Management and Travel Agency Software Solutions to the ...,Tramada,['sales@umapped.com'],"['tramada travel agencies', 'travel technology leader tramada systems', 'travel management system provider tramada systems', 'travel agency businesses', 'business travel', 'tramada first cloud based travel agency solution', 'travel management agencies', 'travel agencies', 'travel data', 'travel agency processes']",['2000'],['$50M'],$0,['51-200'],"[' Sydney, New South Wales, Australia']",['+61 2 8227 7333'],"['Kim Wethmar', 'CEO', None]","['Level 10/115 Pitt St, Sydney NSW 2000, Australia']",['Computer Software']
5ebda4d0e699595c9623510e,www.proforce.net.au,Proforce - Providing Best-In-Class Sales Talent,https://www.proforce.net.au/,The provider of choice for Australian businesses seeking best-in-class sales results  ProForce supports business development through a suite of services which ...,ProForce,['webmaster@jobx.com.au'],"['sales roles', 'sales teams', 'sales training', 'sales professionals', 'varying sales roles', 'basic sales training', 'sales', 'sales techniques', 'top quality sales training', 'essential sales skills']",['2004'],['None'],None,['11-50'],"['Sydney, NSW']",['+61 2 8235 8300'],"['Nanda PONNUCHETTY', ' director_inactive', None]","['12/10 Barrack St, Sydney NSW 2000, Australia']",['Staffing & Recruiting']
5ebda614f739ee878c23510e,http://www.rti-group.com/#aboutus,Rail Technology International: Ultrasonic Rail Flaw Detection,http://www.rti-group.com/,RTI - Design and manufacture the world's leading ultrasonic rail flaw detection systems. It also delivers unrivalled quality assurance in Rail Defect Management ...,Rail Technology International,['info@rti-group.com'],"['automated ultrasonic rail flaw detection', 'automated rail flaw detection', 'ultrasonic rail flaw', 'rail testing systems', 'rail testing', 'other rail ndt companies', 'rail inclusions', 'rail safety', 'rtis rail flaw detection technology', 'high speed surface defect detection']",[' 8 October 2007'],['None'],None,['11-50'],['None'],['+61 3 8768 6000'],"['ALEXANDER IVACHEV', 'Director', None]","['9 Commercial Dr, Lynbrook VIC 3975, Australia']",['Railroad Manufacture']
5ebda6f5f677c6517323510e,www.braveenergy.com.au,Brave Energy Systems | Australian utility software,https://www.braveenergy.com.au/,... Gilby Road Mount Waverley VIC 3149 Australia. Get Social. Get Serious. Privacy Policy · Legal Notices. Copyright 2020 Brave Energy Pty Ltd ACN 117 192 499.,Brave Energy Systems,['support@bravecloud.com'],"['market system data', 'market standing data', 'customer data', 'market system data sources', 'customer meter data', 'accurate market data', 'core market system data sources', 'verified market data', 'managing meter data', 'accurate standing data']",['2005'],['$20M'],$0,['51-200'],"[' Glen Iris, Victoria, Australia']",['+61 3 9575 9000'],"['Mike Hamilton', 'CEO', ['mhamilton@braveenergy.com.au']]","['Level 1/47 Gilby Rd, Mount Waverley VIC 3149, Australia']",['Computer Software']
5ebda7e7c62ddf274523510e,http://www.vspc.com/,Very Small Particle Company,https://www.vspc.com/,No information is available for this page.Learn why,Very Small Particle Company,['None'],None,['None'],['None'],None,['None'],['None'],['None'],"['Brian Davies ', 'Very Small Particle Company_LinkedIn', None]",['None'],"['Manufacturing, Finance and insurance']"
5ebda85963ec391d0423510e,https://waddle.com.au,Waddle: Invoice finance | Invoice financing,https://www.waddle.com.au/,Solve your cash flow problems with Waddle. We offer your business invoice finance on your outstanding invoices  helping to keep your financials healthy.,Waddle,['team@waddle.com.au'],"['business cash flow', 'business credit', 'business finance', 'healthy business cash flow', 'cash flow wholesale business', 'business finance products', 'business customers', 'business loan', 'business finance options', 'general business cash flow issues']",['2014'],['None'],None,['11-50'],"[' Surry Hills, New South Wales, Australia']",['+61 1300 649 322'],"['Simon Creighton - Co', 'founder', ['simon@waddle.com.au']]","['21 Shepherd St, Chippendale NSW 2008, Australia']",['Financial Services']
5ebda96cb1d8f4b5d123510e,www.qfiresoftware.com.au,QFire Software,http://www.qfiresoftware.com.au/,No website configured at this address.,QFire Software,['None'],None,['2007'],['None'],None,['2-10'],"[' Perth, Western Australia, Australia']",['None'],"['Allan Evans ', 'Senior Professional Services ..._LinkedIn', None]",['None'],['Marketing & Advertising']
5ebdaa5980d75dbb8a23510e,http://www.avidallergy.com/,Avid Allergy - Allergy Testing Melbourne_ Allergy Specialist ...,http://www.avidallergy.com/,Allergy Testing Melbourne  Avid Allergy  Allergy Specialist Melbourne. Specialist Group Dedicated to The Diagnosis & Treatment of Allergies. Call Today!,Avid Allergy,['accounts@avidallergy.com'],"['food allergy symptoms gluten allergy', 'allergy symptoms', 'food allergy testing', 'food allergy symptoms food allergy', 'suspected food allergy', 'severe food allergies', 'food allergy instructions', 'gluten allergy symptoms', 'allergy skin testing', 'suspected food allergy seasonal allergic rhinitis']",['1882'],['$858.5M'],$0,"['11,000']","['Melbourne Victoria, AU']",['+61 3 8560 1924'],"['Martin Bean', 'CEO', None]","['suite 3 level 6/24 Collins St, Melbourne VIC 3000, Australia']","['Healthcare, Arts, entertainment and recreation']"
5ebdab1fa90496c00923510e,http://2crisk.com.au/,Software Health Management Systems: My Workplace Health,https://www.myworkplacehealth.com.au/,Phone-square-alt Envelope Linkedin Facebook. Australia · New Zealand · Africa · Vietnam · Philippines · United States. © 2020 My Workplace Health. Software.,2CRisk,['None'],"['health data', 'employee health', 'employee health software management hub', 'health management', 'health assessments', 'australian health data legislation', 'employee health management', 'health', 'other health assessments', 'health programs']",['2009'],['None'],None,['11-50'],"[' Brisbane, Queensland, Australia']",['1300 736 361'],"['Mark Cassidy', 'Managing_Director', ['mark@2crisk.com.au']]",['None'],['Information Technology & Services']
5ebdac1e698107bc9823510e,http://datatorque.com/,DataTorque: Home,https://datatorque.com/,DataTorque is a New Zealand technology company trusted by governments the world over to collect billions of dollars of essential tax revenue. We work with our ...,DataTorque,['humanresources@datatorque.com'],"['datatorque rms', 'datatorque rms client leaders', 'rms de datatorque lui', 'new zealand technology business datatorque', 'tax revenues', 'rms de datatorque lui permet', 'more tax revenue', 'new zealand software company datatorque', 'essential tax revenues', 'critical tax revenues']",['1994'],['$748.3M'],$0,['51-200'],"['Wellington, Wellington']",['+64 4 801 7758'],"['Lincoln Falconer', 'Managing_Director', None]",['None'],['Information Technology & Services']
5ebdace3e64012f6a923510e,https://ballaratallergyclinic.com.au/,Ballarat Allergy Clinic,https://ballaratallergyclinic.com.au/,Ballarat Allergy Clinic ... Harry Zehnwirth or Dr Naghmeh Radhakrishna or simply the Ballarat Allergy Clinic ... Argus email referrals  harryargus@ncable.net.au ...,Ballarat Allergy Clinic,['harryargus@ncable.net.au'],"['skin allergy testing', 'ballarat allergy clinic', 'animal allergies ballarat allergy clinic', 'skin allergy tests', 'milk protein allergy', 'suspected allergies', 'allergy test results', 'food allergy', 'food allergy immunotherapy', 'allergy testing information']",['10/2009'],['$13M'],$0,['133'],['None'],['+61 3 5339 5200'],"['Thomas Thill', 'CEO', None]","['1101 Howitt Street, Wendouree VIC 3355, Australia']","['Healthcare, Agriculture']"
5ebdad8cecd540c25723510e,http://multipli.com/,Multipli: Home,https://www.multipli.com/,Multipli is a finance service company that partners with B2B technology businesses. Everything we do is about simplified payment plans. We've created programs ...,Multipli,['privacy.au@multipli.com'],"['business information', 'subscription customers', 'more customers', 'customer service', 'other credit information', 'new customers', 'subscription model total customers', 'customer payment plans', 'customer appeal subscription models', 'customers']",['2008'],['$2.3B'],$0,['11-50'],"['Chatswood, NSW']",['+61 1300 798 977'],"['John Delaney', 'Managing_Director', ['john.delaney@multipli.com']]","['Level 10, North Tower, 1/5 Railway St, Chatswood NSW 2067, Australia']",['Financial Services']
5ebdae9c34c98ecb7623510e,http://www.childallergy.com.au/,Child Allergy - Granada Medical Centre_ Geelong,http://www.childallergy.com.au/,Our child allergy practice is a patient and family centred approach to child allergies. We are located in Geelong; call us on 03 5222 7721.,Child Allergy,['peter@childallergy.com.au'],"['world child allergy', 'comprehensive allergy services', 'food allergy', 'site allergy service', 'environmental allergies', 'allergy assessment', 'immediate onset food allergy', 'allergy east', 'child allergy geelong', 'simple allergy assessment']",[' 4 April 2014'],['$1.4M'],$0,['11-50'],"[' Melbourne, Victoria, Australia']",['+61 3 5222 7721'],"['CLIFFORD FRY & CO (COMPANY SECRETARIAL) LIMITED', ' secretary_active', None]",['None'],['Medical Practice']
